address_title,address_type,address_line1,address_line2,city,state,country,pincode,is_primary_address,is_shipping_address,gstin,gst_category,links.link_doctype,links.link_name
RAJ MOTORS,Billing,"Sh.No.293, HAJIPURA","HIMATNAGAR, Sabarkantha",RAJASTHAN,Gujarat,India,,1,1,24AAQFR6622R1ZE,Registered Regular,Supplier,IMP-20260324-SUP-0890
UNICON INDUSTRIAL LINING,Billing,"403, GIDC, RANOLI","VADODARA, 391350",VADODARA,Gujarat,India,391350,1,1,24ACQPP7294M1ZN,Registered Regular,Supplier,IMP-20260324-SUP-0892
SHREERAM SERVO SERVICES,Billing,DHULE,,DHULE,Maharashtra,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0893
NOBLE BOLT CENTRE,Billing,"LEHRIPURA, NEW ROAD",VADODARA,VADODARA,Gujarat,India,,1,1,24ACCPV0807C1Z3,Registered Regular,Supplier,IMP-20260324-SUP-0894
AMAN DISPOSAL,Billing,N.H.8 RANOLI CROSING,"391350, VADODARA",VADODARA,,India,391350,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0895
HI-TECH BATTERY HOUSE,Billing,"SHOP NO. 3, PLOT NO. 1","INDRA PRASTH COMPLEX, AIRPORT ROAD:-DEBARI, UDAIPUR, RAJASTHAN","UDAIPUR, RAJASTHAN",Rajasthan,India,,1,1,08BJXPD4588D1ZQ,Registered Regular,Supplier,IMP-20260324-SUP-0896
STAR AUTO PARTS,Billing,BHARUCH,,BHARUCH,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0897
SHREE SAINATH MOTORS - BHAVNAGAR,Billing,Nr.Komal Hotel,"Ahmedabad Dolera Highway, Nari Chokdi, bhavnagar",BHAVNAGAR,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0898
SHIV SHAKTI MOTORS,Billing,OPP. RELIANCE GATE NO. 1NR,"T.K PATEL SERVICE STATION, HAZIRA ROAD MORA, SURAT - 394516",SURAT,Gujarat,India,394516,1,1,24AKWPP5497L1Z1,Registered Regular,Supplier,IMP-20260324-SUP-0899
SITARAM INDUSTRIES,Billing,SURVEY NO. 12 PAIKI,"PLOT.NO. 1 & 2, ALANG ROAD, KATHAWA, BHAVNAGAR-364150 (GUJARAT)",BHAVNAGAR- (GUJARAT),Gujarat,India,364150,1,1,24ABMPJ5642C1ZW,Registered Regular,Customer,IMP-20260324-CUST-0401
MULTY SALES PRODUCTS,Billing,"28, PATEL ESTATE","NR. ANAND RESTURANT, NAROL HIGHWAY, AHMEDABAD-382405",AHMEDABAD,Gujarat,India,382405,1,1,24AFHPS7834Q1ZL,Registered Regular,Customer,IMP-20260324-CUST-0402
YOGESHWAR FINECHEM PVT. LTD.,Billing,"PLOT-171, 172, 173, 174","PANCHRATNA, ESTATE-2, KANKAJ, TAL. DASKROI, VILL:- PALDI, BAREJA. AHMEDABAD-382425",BAREJA. AHMEDABAD,Gujarat,India,382425,1,1,24AABCY5045M1Z3,Registered Regular,Customer,IMP-20260324-CUST-0403
RAJ TECHNICAL SERVICES,Billing,KHASRA NO. 496/1,"VILL: MALOLA, NEAR DEVNARAYAN MANDIR, NH-79, DISTT. BHILWARA, RAJASTHAN","NH-79, DISTT. BHILWARA",Rajasthan,India,,1,1,08AKAPR8026R1ZG,Registered Regular,Supplier,IMP-20260324-SUP-0900
KUD DEVI KRUPA CRAIN SERVICE,Billing,dholera,AHMEDABAD.,AHMEDABAD.,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0901
SUPER CHEM,Billing,"8-AX-2C, SCHEME NO. 71","INDORE, MADHYA PRADESH-452009",INDORE,Madhya Pradesh,India,452009,1,1,23AEMPS0402E1ZZ,Registered Regular,Customer,IMP-20260324-CUST-0404
ANU ENTERPRISES,Billing,OFFICE.NO-14,"DELHI RAMPURAM, SUJANPUR, KANPUR, UTTAR PRADESH-209305","SUJANPUR, KANPUR",Uttar Pradesh,India,209305,1,1,09ADIPA4728N1Z9,Registered Regular,Customer,IMP-20260324-CUST-0405
SUBHASH AUTO PARTS,Billing,VADODARA,,VADODARA,Gujarat,India,,1,1,24AFHFS0143J1Z4,Registered Regular,Supplier,IMP-20260324-SUP-0910
DASHMESH CRANE LOGISTICS,Billing,BHAVNAGAR,,BHAVNAGAR,Gujarat,India,,1,1,24AAPFD6800J1ZD,Registered Regular,Supplier,IMP-20260324-SUP-0911
UNIQUE ENGINEERING SALES AND SERVICE,Billing,(M.H.),,(M.H.),Maharashtra,India,,1,1,27BLNPL9980K1Z3,Registered Regular,Supplier,IMP-20260324-SUP-0912
VE COMMERCIAL VEHICLES LIMITED - GANDHIDHAM,Billing,GUJARAT,,Gujarat,Gujarat,India,,1,1,24AABCE9378F1ZI,Registered Regular,Supplier,IMP-20260324-SUP-0913
CALX PIGMENTS PVT LTD.,Billing,GAT.NO. 401/1 & 357,"KADGAON, JALGAON-425003., MAHARASHTRA",JALGAON,Maharashtra,India,425003,1,1,27AAICC3422D1Z2,Registered Regular,Customer,IMP-20260324-CUST-0406
RANDHAWA MOTORS,Billing,MAHARASHTRA,,Maharashtra,Maharashtra,India,,1,1,27AABCR6869A1ZB,Registered Regular,Supplier,IMP-20260324-SUP-0917
VE COMMERCIAL VEHICLES LIMITED.M.P,Billing,"102, INDUSTRIAL AREA NO. 1","PITHAMPUR, 454775",PITHAMPUR,Madhya Pradesh,India,454775,1,1,23AABCE9378F5ZG,Registered Regular,Supplier,IMP-20260324-SUP-0918
MURLIDHAR MOTORS,Billing,GUJARAT,,Gujarat,Gujarat,India,,1,1,24BIIPA3316C2Z1,Registered Regular,Supplier,IMP-20260324-SUP-0919
ARYAN TYRE,Billing,SHOKL COMPLEX ERANDOL,MAHARASTRA,MAHARASTRA,Maharashtra,India,,1,1,27AMVPT1880E1ZG,Registered Regular,Supplier,IMP-20260324-SUP-0920
SAHAJAND PUC CENTRE,Billing,ANKLESHWER,,ANKLESHWAR,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0921
SHREE SINDHOI AUTO ARMATURE COMPANY,Billing,"A-37, RANOLI COMMERCIAL COMPLEX","NR, SICGIL GAS, GIDC, 391350",VADODARA,,India,391350,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0922
DEEPAK ACID & CHEMICAL INDUSTRIES,Billing,"SHOP.NO:- 1, PLOT.NO:- 314, WARD","12-B, ""P & P PLAZA"", GANDHIDHAM-KACHCHH, Gujarat",GANDHIDHAM-KACHCHH,Gujarat,India,,1,1,24AAIFD5861G1ZG,Registered Regular,Customer,IMP-20260324-CUST-0407
MITTAL CHEM,Billing,AGRA ROAD JALESAR,"ETHA, JALESAR-207302, UTTARPRADESH",JALESAR,Uttar Pradesh,India,207302,1,1,09ABFPM3737N1Z5,Registered Regular,Customer,IMP-20260324-CUST-0408
JAI SANTAJI TYRE CENTER,Billing,"SHOP NO. 92/93, HIMALAYA COMPLEX","NEAR BUS STAND, ERANOOL, DIST: JALGAON",DIST: JALGAON,Maharashtra,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0924
PUNEET AUTO PRIVATE LIMITED,Billing,UTTAR PRADESH,,Uttar Pradesh,Uttar Pradesh,India,,1,1,09AANCP3847Q1ZE,Registered Regular,Supplier,IMP-20260324-SUP-0926
RAVECHI ENTERPRISES PRIVATE LIMITED,Billing,GUJARAT,,Gujarat,Gujarat,India,,1,1,24AAICR0144B1Z0,Registered Regular,Supplier,IMP-20260324-SUP-0927
SRI RAM AUTOMOBILES,Billing,JHARKHAND,,Jharkhand,Jharkhand,India,,1,1,20ADXFS3294A1Z1,Registered Regular,Supplier,IMP-20260324-SUP-0928
SRIDHA TECHNOLOGIES,Billing,C-2 VIDYA VIHAR SOCIETY,"NEW SAMA ROAD VADODARA, 390002",VADODARA,Gujarat,India,390002,1,1,24AEHFS5757H1ZP,Registered Regular,Supplier,IMP-20260324-SUP-0931
SHRI TIRUPATI ENTERPRISES (SALE),Billing,"00, RAMGHAT ROAD","VILLAGE GAON KEDH, ATRAULI, ALIGARH UTTAR PRADESH, PIN:-202280",PIN:,Uttar Pradesh,India,202280,1,1,09AEVFS5154C1ZM,Registered Regular,Customer,IMP-20260324-CUST-0409
A G TRADERS-INDORE,Billing,25/1 GRAM BANK,"DHAR ROAD, INDORE-452001, MADHYA PRADESH",INDORE,Madhya Pradesh,India,452001,1,1,23ADVPR8145H1ZZ,Registered Regular,Customer,IMP-20260324-CUST-0410
OM SALES,Billing,15.B SHUSHIL NAGAR SOCITERY,NIZAMPURA,VADODARA,Gujarat,India,,1,1,24BCJ991941H1ZM,Registered Regular,Supplier,IMP-20260324-SUP-0932
NAVDEEP ENTERPRISE,Billing,"A-1304, PRIVILON, B/H. ISKON TEMPLE","OPP. ISKON BRTS BUS STOP, AMBLI-BOPAL ROAD, AHMEDABAD-380059",AHMEDABAD,Gujarat,India,380059,1,1,24CDQPS5660D1Z9,Registered Regular,Customer,IMP-20260324-CUST-0411
VIRAT STEELS,Billing,VADODARA,,VADODARA,Gujarat,India,,1,1,24AAYFV729A1ZQ,Registered Regular,Supplier,IMP-20260324-SUP-0934
SHIVAM NITRATE PVT. LTD.,Billing,"T-15, MIDC IND. AREA","HINGNA ROAD, NILDOH, NAGPUR-440016, MAHARASHTRA",NAGPUR,Maharashtra,India,440016,1,1,27AAACO2068D1ZQ,Registered Regular,Customer,IMP-20260324-CUST-0412
BHARAT CHEMICALS INDUSTRIES,Billing,"PLOT.NO. C-18-32A, 1ST PHASE","NEAR NUTAN ICE FACTORY, OPP:- KAMAT HOTEL. N.H.NO. 8, G.I.D.C, VAPI-396195","G.I.D.C, VAPI",Gujarat,India,396195,1,1,24AGPPP9364H1ZS,Registered Regular,Customer,IMP-20260324-CUST-0413
LAXMI MOTORS,Billing,MADHYA PRADESH,,Madhya Pradesh,Madhya Pradesh,India,,1,1,23AOGPD9009L1ZZ,Registered Regular,Supplier,IMP-20260324-SUP-0935
METMIN AGRO FERTILIZER LLP,Billing,"O-416 CITY CENTRE, 2 ND FLOOR","LUBI CIRCULAR ROAD, DHANBAD, JHARKHAND-826001",DHANBAD,Jharkhand,India,826001,1,1,20ABWFM6551D1Z8,Registered Regular,Customer,IMP-20260324-CUST-0414
FORTPOINT AUTOMOTINVE MUMBAI PVT LTD,Billing,MAHARASHTRA,,Maharashtra,Maharashtra,India,,1,1,27AAACF8822C1ZV,Registered Regular,Supplier,IMP-20260324-SUP-0938
STAR TYRES,Billing,"BELIM FALIA, M.A. ROAD",GODHRA-389001,GODHRA,Gujarat,India,389001,1,1,24AGNPC9433E1ZJ,Registered Regular,Supplier,IMP-20260324-SUP-0939
SUNIL CHEMICALS,Billing,"SHOP.NO. 9, CORPORATE ANNEXE","NEXT TO UDYOG BHAVAN, SONAWALAROAD, GOREGAON(EAST), MUMBAI-400 063",MUMBAI-400 063,Maharashtra,India,,1,1,27AAGFS8721C1Z8,Registered Regular,Customer,IMP-20260324-CUST-0415
Geedee Trucking PVT LTD,Billing,"NH34, SAGDA, JABALPUL","MADHYA PRADESH 45/1, 45/2, 45/3","MADHYA PRADESH 45/1,45/2,45/3",Madhya Pradesh,India,,1,1,23AAJCG5575G1ZH,Registered Regular,Supplier,IMP-20260324-SUP-0940
R.K.WELDING WORKSHOP,Billing,"IPCL-MAIN ROAD, DAHEJ",BHARUCH,BHARUCH,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0941
JAI SHREE BRICKS & BULDING MATERIAL,Billing,MATAJI KI PANDOLI,"DIST:- CHITTORGARH, RAJASTHAN-312202",DIST:- CHITTORGARH,Rajasthan,India,312202,1,1,08BPIPD5621Q1ZI,Registered Regular,Customer,IMP-20260324-CUST-0416
A-1 LIMITED,Billing,"FP.NO, 36/2, 36/5, VILL: SAIJPUR","NR. AMBER GUM FACTORY MARIA PARK, OPP: COZY HOTEL, NAROL SARKHEJ RD., AHMEDABAD-382405",AHMEDABAD,Gujarat,India,382405,1,1,24AAECA6907F1ZY,Registered Regular,Customer,IMP-20260324-CUST-0417
WELCOME MOTORS-BRD,Billing,TP-1FP-34 OPP-LILLERIA 1038,"SEVASI-GOTRI, VADODARA-391101",VADODARA,,India,391101,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0942
OSWAL CHEMICALS,Billing,"C-105, GCP BUSINESS CENTRE","OPP:- MEMNAGAR FIRE STATION, NAVRANGPURA, AHMEDABAD-380009",AHMEDABAD.,Gujarat,India,380009,1,1,24AAAFO2681F1ZJ,Registered Regular,Customer,IMP-20260324-CUST-0418
DIVINE ENTERPRISE,Billing,CHANNI,VADODARA,VADODARA,Gujarat,India,,1,1,24AUWPK2477K2ZX,Registered Regular,Supplier,IMP-20260324-SUP-0945
ADVANCE TEST LABORATORY,Billing,"PLOT.NO.-W-248, TTC INDL. AREA","M.I.D.C. THANE, BELAPUR ROAD, RABALE, RAIGAD, NAVI MUMBAI-400613, MAHARASHTRA-400613","RABALE, RAIGAD, NAVI MUMBAI",Maharashtra,India,400613,1,1,27AACFA0959Q1Z1,Registered Regular,Customer,IMP-20260324-CUST-0419
RANJAY KUMAR YADAV,Billing,VADODARA,,VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0946
VIVAN ACIDCHEM PVT LTD,Billing,"71, ANAND NAGAR","104, ANAND BHAVAN, SAPNA SANGEETA INOX, INDORE-452001",INDORE,Madhya Pradesh,India,452001,1,1,23AAFCV1293E1ZJ,Registered Regular,Customer,IMP-20260324-CUST-0420
MALWA OXYGEN & INDL. GASES P. LTD,Billing,SECTOR-C INDUSTRIAL AREA,"RATLAM-457001, MADHYA PRADESH",RATLAM,Madhya Pradesh,India,457001,1,1,23AACCM4635N1ZC,Registered Regular,Customer,IMP-20260324-CUST-0421
A V MOTORS,Billing,MAHARASHTRA,,Maharashtra,Maharashtra,India,,1,1,27ABVFA2785L1ZM,Registered Regular,Supplier,IMP-20260324-SUP-0948
SHREE RAM MOTORS PARTS,Billing,"G1, 62, SHREEJI CHARAN COMPLEX","MODASA ROAD BAYAD, 383325",MODASA ROAD BAYAD,Gujarat,India,383325,1,1,24CKZPR1484E2ZL,Registered Regular,Supplier,IMP-20260324-SUP-0950
KESHAV ENTERPRISES,Billing,MANDI KESAR GANJ,"LUDHIANA, PUNJAB-141008",LUDHIANA,Punjab,India,141008,1,1,03ADMPR2718K2ZB,Registered Regular,Customer,IMP-20260324-CUST-0422
DR TIRE,Billing,"GF1, DHYAN RESIDENCY","HARNI, VADODARA",VADODARA,Gujarat,India,,1,1,24JTVPS3292B1Z4,Registered Regular,Supplier,IMP-20260324-SUP-0953
JEEWAN MOTORS PVT LTD,Billing,"958/1/1/2/2/1, Maida Mill","Near Income Tax Office, Hoshagabad Road, Bhopal, Madhya Pradesh","Hoshagabad Road, Bhopal",Madhya Pradesh,India,,1,1,23AAACJ4040L1ZU,Registered Regular,Supplier,IMP-20260324-SUP-0954
PANOLI INTERMEDIATES (INDIA) PVT LTD,Billing,PLOT.NO. 778/1 & 758/1,"G.I.D.C ESTATE, JHAGADIA, DIST: BHARUCH",DIST: BHARUCH,Gujarat,India,,1,1,24AABCP4665N1Z2,Registered Regular,Customer,IMP-20260324-CUST-0423
MITTAL CHEMICALS,Billing,AGRA ROAD,"JALESAR, ETAH, UTTAR PRADESH- 207302","ETAH,UTTAR PRADESH",Uttar Pradesh,India,207302,1,1,09AMTPM3516E1ZU,Registered Regular,Customer,IMP-20260324-CUST-0424
DASHMESH ENTERPRISES- PUMP,Billing,BORIVALI PADGA,"THANE, MUMBAI",MUMBAI,Maharashtra,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0955
CHIRAG ORGENICS PVT LTD,Billing,"PLOT NO-902/A, PHASE-3","GIDC, VAPI, DIST-VALSAD, GUJARAT-396195",DIST-VALSAD,Gujarat,India,396195,1,1,24AAACC4868R1Z3,Registered Regular,Customer,IMP-20260324-CUST-0425
BHAWANI PETROLEUM-PUMP,Billing,WANADONGRI,NAGPUR,NAGPUR,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0956
ARIHANT DETERGENTS PVT LTD.,Billing,AVADHAN E-118,"ADDL. MIDC, MUMBAI-AGRA ROAD, DHULE:- 424006.(MAHARASHTRA)",DHULE:- .(MAHARASHTRA),Maharashtra,India,424006,1,1,27AADCA1169N1ZG,Registered Regular,Customer,IMP-20260324-CUST-0426
INTANGLES LAB PRIVATE LIMITED,Billing,"ROAD, LOHAGAON","VIMAN NAGAR, PUNE-411014, MAHARASHTRA",PUNE,Maharashtra,India,411014,1,1,27AADCI7688G1Z3,Registered Regular,Supplier,IMP-20260324-SUP-0957
TIRUPATI AUTOMOTIVE,Billing,MAHARASHTRA,,Maharashtra,Maharashtra,India,,1,1,27AAUFT2035N1ZJ,Registered Regular,Supplier,IMP-20260324-SUP-0958
AVSL INDUSTRIES LIMITED,Billing,PLOT.NO. G-152 TO G-162,"KAROLI INDUSTRIAL AREA, TEHSIL:- TIJARA, RAJASTHAN-301019",TEHSIL:- TIJARA,Rajasthan,India,301019,1,1,08AAACU7111P1Z1,Registered Regular,Customer,IMP-20260324-CUST-0427
NEELAM MANURES GRAHAK SHAKARI BHANDAR,Billing,"BLOCK NO-18, KESHROL","AT & PO.EKSAL, DIST, BHARUCH",BHARUCH,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0959
BRIJ ENTERPRISES,Billing,"F-5, ASIAN TRADE CENTRE","ASIAN PAINT CHOWKDI, ANKLESHWAR, DIST: BHARUCH-393002",DIST: BHARUCH,Gujarat,India,393002,1,1,24AAOPP9027A1ZR,Registered Regular,Customer,IMP-20260324-CUST-0428
ABHIRAJ ENTERPRISES,Billing,JANTA RAJA CHOWK,"TEMBURNA, AKOLA ROAD, KHAMGAON-444303",KHAMGAON,Maharashtra,India,444303,1,1,27AOQPT0743M1Z8,Registered Regular,Supplier,IMP-20260324-SUP-0960
BODAL CHEMICALS LTD-UNIT-XI,Billing,"NEJA, KHAMBAT",DIST: ANAND,DIST: ANAND,Gujarat,India,,1,1,24AAACD5352M1ZN,Registered Regular,Customer,IMP-20260324-CUST-0429
B ROSHANLAL CHEMICALS PRIVATE LTD.,Billing,"15/2, ABHISHEK NAGAR","NEMAWAR ROAD, PALDA, INDORE-452007",INDORE,Madhya Pradesh,India,452007,1,1,23AADCB8379F1ZM,Registered Regular,Customer,IMP-20260324-CUST-0430
PAYAL POLYPLAST PRIVATE LTD,Billing,FLAT.NO. KHASARA NO. 4390/2477,"STREET: BALAUR ROAD, VILLAGE: MANDOTHI DIST: JHAJJAR, STATE: HARYANA-124506",STATE: HARYANA,Haryana,India,124506,1,1,06AAFCP5296B1ZG,Registered Regular,Customer,IMP-20260324-CUST-0431
DEEPAK CHEM TECH LTD,Billing,CHEMICAL COMPLEX,"PART OF 4/1 & 5/9, G.I.D.C NANDESARI, VADODARA-391340",NANDESARI,Gujarat,India,391340,1,1,24AAICD0463B4Z5,Registered Regular,Customer,IMP-20260324-CUST-0432
RAAJ PETROLEUM,Billing,SERVEY NO-667,"VILL-MAHUVADM, PADRA, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0961
SURYODAY INTERPHARM LLP,Billing,"GF-14, YAKSHSHRI COMPLEX","NR. KEYA MOTOR, DIST: VADODARA-391740",DIST: VADODARA,Gujarat,India,391740,1,1,24AEOFS7335E1ZU,Registered Regular,Customer,IMP-20260324-CUST-0433
GAYATRI PETROLEUMS,Billing,"Padana, Kutch.",,KUTCH,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0962
TRANSWORLD FURTICHEM LTD,Billing,"PLOT.NO. 912, 912A.","NR.UPL, G.I.D.C, JHAGADIYA, DIST: BHARUCH-393110",BHARUCH,Gujarat,India,393110,1,1,24AACCT0972D3ZM,Registered Regular,Customer,IMP-20260324-CUST-0434
SUVIDHI INDUSTRIES PVT LTD,Billing,PLOT.NO. 627. 100,"SHED AREA G.I.D.C, VAPI, VALSAD, VALSAD-396195",VAPI,Gujarat,India,396195,1,1,24ABICS0518B1ZV,Registered Regular,Customer,IMP-20260324-CUST-0435
ZINKA LOGISTICS SOLUTIONS PVT LTD.,Billing,"VASHWANI PRESIDIO, BLACKBUCK","2ND FLOOR, PANATUR MAIN ROAD, OFF OUTER RING ROAD, BENGALURU",BENGALURU,Karnataka,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0963
HIND ACID,Billing,PLOT.NO. 264,"PANDESARA G.I.D.C., NEAR. NARAYAN SILK MILLS, SURAT-394221",SURAT,Gujarat,India,394221,1,1,24CQNPP8136R1ZU,Registered Regular,Customer,IMP-20260324-CUST-0436
SAANVI TRANSPORT COMPANY,Billing,SHRINATH NAGAR,"NIMBAHERA-312601, DIST:- CHITTORGARH, RAJASTHAN",DIST:- CHITTORGARH,Rajasthan,India,312601,1,1,08AUDPM5326L1ZD,Registered Regular,Customer,IMP-20260324-CUST-0437
TYRE WORLD,Billing,DHANBAD,"ADDITIONAL OUTLET-- MATKURIA, KATRAS ROAD, DHANBAD","KATRAS ROAD ,DHANBAD",Jharkhand,India,,1,1,20BZHPB3139A1ZB,Registered Regular,Supplier,IMP-20260324-SUP-0964
C.P. BULK CARRIER,Billing,VIJAY COMPLEX,"CHITTOR ROAD, NIMBAHERA-312601, DIST:- CHITTORGARH (RAJ)",DIST:- CHITTORGARH (RAJ),Rajasthan,India,312601,1,1,08EWCPS5224L1Z3,Registered Regular,Customer,IMP-20260324-CUST-0438
MITTAL ACID & CHEMICAL,Billing,SIKANDRA RAO ROAD,"JALESAR, UTTAR PRADESH, PIN CODE.NO. 207302",PIN CODE.NO,Uttar Pradesh,India,207302,1,1,09AGPPM6268D1ZY,Registered Regular,Customer,IMP-20260324-CUST-0439
GHANSYAM TRADERS,Billing,N H .68 SANCHORE,,N H .68 SANCHORE,Rajasthan,India,,1,1,08AYJPD2035R1Z4,Registered Regular,Supplier,IMP-20260324-SUP-0965
NEWCHEM ENTERPRISE,Billing,"C-1-B-166, PHASE-II","VATVA GIDC, AMBICA CROSS ROAD, B/H MEGHMANI, AHMEDABAD-382445",AHMEDABAD.,Gujarat,India,382445,1,1,24AAYFN0548E1Z4,Registered Regular,Customer,IMP-20260324-CUST-0440
RAMA PHOSPHATES LTD-INDORE,Billing,20/4 K M STONE,"INDORE-UJJAIN ROAD, INDORE-453551",INDORE,Madhya Pradesh,India,453551,1,1,23AAACR7191Q2ZT,Registered Regular,Customer,IMP-20260324-CUST-0441
JAI BAJRANG OIL CARRIER,Billing,"OFFICE.NO. 123/13, GOLD SPOT ROAD","GADARIAN PURWA, KANPUR-208012, UTTAR PRADESH",KANPUR,Uttar Pradesh,India,208012,1,1,09AATFJ5277D1ZV,Registered Regular,Customer,IMP-20260324-CUST-0442
INTER STATE OILCARRIER LTD,Billing,"5 TH FLOOR, 113 PARK STREET","PODDAR POINT, PARK STREET, KOLKATA, WEST BENGAL-700016","KOLKATA, WEST BENGAL",West Bengal,India,700016,1,1,19AAACI6037J1ZF,Registered Regular,Customer,IMP-20260324-CUST-0443
R M PHOSPHATES & CHEMICALS PVT LTD,Billing,"PHASE-11, T 3/1 BABHALE","VILLAGE NARDANA MIDC, INDUSTRIAL AREA, DHULE-425404 (M.H.)",DHULE- (M.H.),Maharashtra,India,425404,1,1,27AAFCR0215G1ZR,Registered Regular,Customer,IMP-20260324-CUST-0444
AMAR ALUM & ALLIED CHEMICALS PRIVATE LIMITED,Billing,VILL:- RAJAU PARASPUR,"TEH:- FARIDPUR, BARELLY-LUCKNOW ROAD, DIST: BAREILLAY-243123 (UTTAR PRADESH.)",DIST: BAREILLAY- (UTTAR PRADESH.),Uttar Pradesh,India,243123,1,1,09AACCA7764N1Z2,Registered Regular,Customer,IMP-20260324-CUST-0445
LOEWE TECHNOLOGIES,Billing,"RAJ MANDIR, PRAGATI PARK","NR. FRIENDS MARRIAGE HALL, AIRPORT ROAD, JAMNAGAR-361006",JAMNAGAR,Gujarat,India,361006,1,1,24ALNPB0378E1ZF,Registered Regular,Customer,IMP-20260324-CUST-0446
A. R. BHANDARI,Billing,"30, BOHAR BAZAR","INDORE-452002, MADHYA PRADESH",INDORE,Madhya Pradesh,India,452002,1,1,23ABQPB0695M1ZE,Registered Regular,Customer,IMP-20260324-CUST-0447
NAROTTAMDAS & COMPANY,Billing,"41, BABULBEN, SHASTRI NAGAR SQUARE","GAROBA MAIDAN NAGPUR, MAHARASHTRA-440008",GAROBA MAIDAN NAGPUR,Maharashtra,India,440008,1,1,27AADHM6696P1Z8,Registered Regular,Customer,IMP-20260324-CUST-0448
KUTCH COPPER LIMITED,Billing,ADANI CORPORATE HOUSE ADANI,"SHANTIGRAM, KHODIYAR, ADANI SHANTIGRAM, GANDHINAGAR (GUJARAT) -382423",GANDHINAGAR (GUJARAT),Gujarat,India,382423,1,1,24AAICK7003N1ZE,Registered Regular,Customer,IMP-20260324-CUST-0449
NIDL SURFACTANTS PVT LTD.,Billing,"FIRST, PLOT.NO. 15-B, HPSIDC","INDUSTRIAL AREA, SALON, BADDI-173205, HIMACHAL PRADESH",BADDI,Himachal Pradesh,India,173205,1,1,02AAGCN7090L1Z8,Registered Regular,Customer,IMP-20260324-CUST-0450
AADHYA SHAKTI CHEMS PVT LTD,Billing,UG-1 SHUB UNIVERSAL VESU MAIN ROAD,"RELIANCE MARKET, SURAT-395007, GUJARAT",SURAT,Gujarat,India,395007,1,1,24AAZCA3841M1Z3,Registered Regular,Customer,IMP-20260324-CUST-0451
PANKAJ IMPEX,Billing,TEDESARA,"RAJNANDGAON, CHHATTISGARH, 491441",RAJNANDGAON,Chhattisgarh,India,491441,1,1,22AGKPD0071C1Z9,Registered Regular,Customer,IMP-20260324-CUST-0452
R.R. ENTERPRISES,Billing,"OFFICE NO. 36, 1 ST FLOOR, C-BULDING","ASHOK NAGAR, PUNE-NAGAR ROAD, KHARADI BY PASS ROAD, KHARADI, PUNE-411014 (M.H.)","KHARADI, PUNE- (M.H.)",Maharashtra,India,411014,1,1,27ALEPS4077Q2Z7,Registered Regular,Customer,IMP-20260324-CUST-0453
SHREE ANUVE SYNTHETIC GYPSUM PVT LTD,Billing,"VILLAGE BALUPURA, S.NO. 61/1","PO-RABRIYAWAS, TEHSIL: JAITARAN PALI, RAJASTHAN-306709","PO-RABRIYAWAS, TEHSIL: JAITARAN PALI",Rajasthan,India,306709,1,1,08ABACS4816L1Z3,Registered Regular,Customer,IMP-20260324-CUST-0454
FAIRCHEM ORGANICS LIMITED,Billing,"253/P & 312, VILLAGE:- CHEKHALA","SANAND-KADI HIGH WAY, TALUKA: SANAND, AHMEDABAD-382115",AHMEDABAD,Gujarat,India,382115,1,1,24AADCF6900E1Z3,Registered Regular,Customer,IMP-20260324-CUST-0455
KRISHNA PHOSCHEM LTD,Billing,"115-120, AKVN INDUSTRIAL AREA","JHABUA, -455579, MADHYA PRADESH",JHABUA,Madhya Pradesh,India,455579,1,1,23AACCK4616K4ZK,Registered Regular,Customer,IMP-20260324-CUST-0456
SHAKAMBARI ENTERPRISES INDIA PVT LTD.,Billing,"1009, ADVENTZ INFINITY 5, BN-5","SECTOR-5, SALT LAKE, BIDHANNAGAR, NORTH TWENTY FOUR PARGANAS, 24 NORTH PARGANAS-700091 (W.B.)",24 NORTH PARGANAS- (W.B.),West Bengal,India,700091,1,1,19AAHCS3265P1ZM,Registered Regular,Customer,IMP-20260324-CUST-0457
